Subject,Condition,Profi_CAT,CorrectAnswer,Trial,word1,word2,word3,word4,word4.ACC,word4.CRESP,word4.RESP,word4.RT,Age,TotalSocialSkill,TotalAttentionToDetail,TotalAttentionSwitching,TotalCommunication,Totalimagination,TotalSystemizing,TotalExtraversion,TotalAgreeableness,TotalConscientiousness,TotalNeuroticism,TotalOpeness,Proficiency,criticalWord,Category,item,item_check,accuracy
153,T1,2,0,2,Some ,pineapples,are,fruits,1,m,FALSE,3105,20,8,7,7,5,4,51,25,13,16,23,30,high,pineapples,fruits,40,pineapples_40_40,0
153,T2,2,1,3,Some ,reptiles,are,snakes,1,c,TRUE,1518,20,8,7,7,5,4,51,25,13,16,23,30,high,snakes,reptiles,48,snakes_48_48,1
153,T3,2,0,4,Some ,sharks,are,birds,1,m,FALSE,1784,20,8,7,7,5,4,51,25,13,16,23,30,high,sharks,birds,47,sharks_47_47,1
153,T4,2,1,5,All,lavender,are,flowers,1,c,TRUE,1142,20,8,7,7,5,4,51,25,13,16,23,30,high,lavender,flowers,28,lavender_28_28,1
153,T5,2,0,6,All,insects,are,butterflies,1,m,FALSE,1523,20,8,7,7,5,4,51,25,13,16,23,30,high,butterflies,insects,6,butterflies_6_6,1
153,T6,2,0,7,All,eagles,are,fish,1,m,FALSE,1359,20,8,7,7,5,4,51,25,13,16,23,30,high,eagles,fish,17,eagles_17_17,1
153,T1,2,0,8,Some ,strawberries,are,fruits,1,m,FALSE,2963,20,8,7,7,5,4,51,25,13,16,23,30,high,strawberries,fruits,51,strawberries_51_51,0
153,T2,2,1,9,Some ,reptiles,are,dinosaurs,1,c,TRUE,4975,20,8,7,7,5,4,51,25,13,16,23,30,high,dinosaurs,reptiles,13,dinosaurs_13_13,1
153,T3,2,0,10,Some ,salmons,are,birds,1,m,FALSE,2024,20,8,7,7,5,4,51,25,13,16,23,30,high,salmons,birds,45,salmons_45_45,1
153,T4,2,1,11,All,lilies,are,flowers,1,c,TRUE,991,20,8,7,7,5,4,51,25,13,16,23,30,high,lilies,flowers,29,lilies_29_29,1
153,T5,2,0,12,All,insects,are,mosquitoes,1,m,FALSE,3256,20,8,7,7,5,4,51,25,13,16,23,30,high,mosquitoes,insects,32,mosquitoes_32_32,1
153,T6,2,0,13,All,owls,are,fish,1,m,FALSE,2033,20,8,7,7,5,4,51,25,13,16,23,30,high,owls,fish,35,owls_35_35,1
153,T1,2,0,14,Some ,watermelons,are,fruits,0,m,TRUE,2129,20,8,7,7,5,4,51,25,13,16,23,30,high,watermelons,fruits,55,watermelons_55_55,1
153,T2,2,1,15,Some ,reptiles,are,chameleons,1,c,TRUE,3750,20,8,7,7,5,4,51,25,13,16,23,30,high,chameleons,reptiles,8,chameleons_8_8,1
153,T3,2,0,16,Some ,anchovies,are,birds,1,m,FALSE,1743,20,8,7,7,5,4,51,25,13,16,23,30,high,anchovies,birds,2,anchovies_2_2,1
153,T4,2,1,17,All,hibiscuses,are,flowers,1,c,TRUE,2284,20,8,7,7,5,4,51,25,13,16,23,30,high,hibiscuses,flowers,24,hibiscuses_24_24,1
153,T5,2,0,18,All,insects,are,cockroaches,1,m,FALSE,2796,20,8,7,7,5,4,51,25,13,16,23,30,high,cockroaches,insects,9,cockroaches_9_9,1
153,T6,2,0,19,All,penguins,are,fish,1,m,FALSE,2817,20,8,7,7,5,4,51,25,13,16,23,30,high,penguins,fish,39,penguins_39_39,1
153,T1,2,0,21,Some ,papayas,are,fruits,0,m,TRUE,6067,20,8,7,7,5,4,51,25,13,16,23,30,high,papayas,fruits,36,papayas_36_36,1
153,T2,2,1,22,Some ,reptiles,are,tortoises,0,c,FALSE,2018,20,8,7,7,5,4,51,25,13,16,23,30,high,tortoises,reptiles,52,tortoises_52_52,0
153,T3,2,0,23,Some ,eels,are,birds,1,m,FALSE,1181,20,8,7,7,5,4,51,25,13,16,23,30,high,eels,birds,18,eels_18_18,1
153,T4,2,1,24,All,roses,are,flowers,1,c,TRUE,884,20,8,7,7,5,4,51,25,13,16,23,30,high,roses,flowers,44,roses_44_44,1
153,T5,2,0,25,All,insects,are,grasshoppers,1,m,FALSE,2252,20,8,7,7,5,4,51,25,13,16,23,30,high,grasshoppers,insects,22,grasshoppers_22_22,1
153,T6,2,0,26,All,parrots,are,fish,1,m,FALSE,1153,20,8,7,7,5,4,51,25,13,16,23,30,high,parrots,fish,37,parrots_37_37,1
153,T1,2,0,27,Some ,grapes,are,fruits,0,m,TRUE,4135,20,8,7,7,5,4,51,25,13,16,23,30,high,grapes,fruits,21,grapes_21_21,1
153,T2,2,1,28,Some ,reptiles,are,lizards,1,c,TRUE,1370,20,8,7,7,5,4,51,25,13,16,23,30,high,lizards,reptiles,30,lizards_30_30,1
153,T3,2,0,29,Some ,guppies,are,birds,1,m,FALSE,1254,20,8,7,7,5,4,51,25,13,16,23,30,high,guppies,birds,23,guppies_23_23,1
153,T4,2,1,30,All,orchids,are,flowers,1,c,TRUE,762,20,8,7,7,5,4,51,25,13,16,23,30,high,orchids,flowers,33,orchids_33_33,1
153,T5,2,0,31,All,insects,are,ants,1,m,FALSE,2216,20,8,7,7,5,4,51,25,13,16,23,30,high,ants,insects,3,ants_3_3,1
153,T6,2,0,32,All,sparrows,are,fish,1,m,FALSE,1105,20,8,7,7,5,4,51,25,13,16,23,30,high,sparrows,fish,49,sparrows_49_49,1
153,T1,2,0,33,Some ,durians,are,fruits,0,m,TRUE,1488,20,8,7,7,5,4,51,25,13,16,23,30,high,durians,fruits,16,durians_16_16,1
153,T2,2,1,34,Some ,reptiles,are,crocodiles,1,c,TRUE,6365,20,8,7,7,5,4,51,25,13,16,23,30,high,crocodiles,reptiles,11,crocodiles_11_11,1
153,T3,2,0,35,Some ,piranha,are,birds,1,m,FALSE,845,20,8,7,7,5,4,51,25,13,16,23,30,high,piranha,birds,41,piranha_41_41,1
153,T4,2,1,36,All,jasmines,are,flowers,1,c,TRUE,721,20,8,7,7,5,4,51,25,13,16,23,30,high,jasmines,flowers,26,jasmines_26_26,1
153,T5,2,0,37,All,insects,are,caterpillars,1,m,FALSE,1898,20,8,7,7,5,4,51,25,13,16,23,30,high,caterpillars,insects,7,caterpillars_7_7,1
153,T6,2,0,38,All,ostriches,are,fish,1,m,FALSE,915,20,8,7,7,5,4,51,25,13,16,23,30,high,ostriches,fish,34,ostriches_34_34,1
153,T1,2,0,40,Some ,coconuts,are,fruits,0,m,TRUE,4074,20,8,7,7,5,4,51,25,13,16,23,30,high,coconuts,fruits,10,coconuts_10_10,1
153,T2,2,1,41,Some ,reptiles,are,iguanas,1,c,TRUE,2182,20,8,7,7,5,4,51,25,13,16,23,30,high,iguanas,reptiles,25,iguanas_25_25,1
153,T3,2,0,42,Some ,stingrays,are,birds,1,m,FALSE,1214,20,8,7,7,5,4,51,25,13,16,23,30,high,stingrays,birds,50,stingrays_50_50,1
153,T4,2,1,43,All,tulips,are,flowers,1,c,TRUE,792,20,8,7,7,5,4,51,25,13,16,23,30,high,tulips,flowers,53,tulips_53_53,1
153,T5,2,0,44,All,insects,are,ladybugs,1,m,FALSE,2231,20,8,7,7,5,4,51,25,13,16,23,30,high,ladybugs,insects,27,ladybugs_27_27,1
153,T6,2,0,45,All,ducks,are,fish,1,m,FALSE,1344,20,8,7,7,5,4,51,25,13,16,23,30,high,ducks,fish,15,ducks_15_15,1
153,T1,2,0,46,Some ,bananas,are,fruits,0,m,TRUE,1091,20,8,7,7,5,4,51,25,13,16,23,30,high,bananas,fruits,4,bananas_4_4,1
153,T2,2,1,47,Some ,reptiles,are,frogs,1,c,TRUE,2722,20,8,7,7,5,4,51,25,13,16,23,30,high,frogs,reptiles,20,frogs_20_20,1
153,T3,2,0,48,Some ,tuna,are,birds,1,m,FALSE,868,20,8,7,7,5,4,51,25,13,16,23,30,high,tuna,birds,54,tuna_54_54,1
153,T4,2,1,49,All,daisies,are,flowers,1,c,TRUE,490,20,8,7,7,5,4,51,25,13,16,23,30,high,daisies,flowers,12,daisies_12_12,1
153,T5,2,0,50,All,insects,are,bees,1,m,FALSE,3610,20,8,7,7,5,4,51,25,13,16,23,30,high,bees,insects,5,bees_5_5,1
153,T6,2,0,51,All,flamingoes,are,fish,1,m,FALSE,1168,20,8,7,7,5,4,51,25,13,16,23,30,high,flamingoes,fish,19,flamingoes_19_19,1
153,T1,2,0,52,Some ,mangos,are,fruits,0,m,TRUE,2655,20,8,7,7,5,4,51,25,13,16,23,30,high,mangos,fruits,31,mangos_31_31,1
153,T2,2,1,53,Some ,reptiles,are,alligators,1,c,TRUE,2646,20,8,7,7,5,4,51,25,13,16,23,30,high,alligators,reptiles,1,alligators_1_1,1
153,T3,2,0,54,Some ,sardines,are,birds,1,m,FALSE,920,20,8,7,7,5,4,51,25,13,16,23,30,high,sardines,birds,46,sardines_46_46,1
153,T4,2,1,55,All,rafflesias,are,flowers,1,c,TRUE,688,20,8,7,7,5,4,51,25,13,16,23,30,high,rafflesias,flowers,43,rafflesias_43_43,1
153,T5,2,0,56,All,insects,are,dragonflies,1,m,FALSE,2183,20,8,7,7,5,4,51,25,13,16,23,30,high,dragonflies,insects,14,dragonflies_14_14,1
153,T6,2,0,57,All,peacocks,are,fish,1,m,FALSE,1724,20,8,7,7,5,4,51,25,13,16,23,30,high,peacocks,fish,38,peacocks_38_38,1
154,T1,2,0,59,Some ,snakes,are,reptiles,0,m,TRUE,766,21,5,2,6,2,1,57,20,33,23,18,32,high,snakes,reptiles,48,snakes_48_48,1
154,T2,2,1,60,Some ,fish,are,sharks,0,c,FALSE,3793,21,5,2,6,2,1,57,20,33,23,18,32,high,sharks,fish,47,sharks_47_47,0
154,T3,2,0,61,Some ,lavender,are,fruits,1,m,FALSE,872,21,5,2,6,2,1,57,20,33,23,18,32,high,lavender,fruits,28,lavender_28_28,1
154,T4,2,1,62,All,butterflies,are,insects,1,c,TRUE,4147,21,5,2,6,2,1,57,20,33,23,18,32,high,butterflies,insects,6,butterflies_6_6,1
154,T5,2,0,63,All,birds,are,eagles,1,m,FALSE,1010,21,5,2,6,2,1,57,20,33,23,18,32,high,eagles,birds,17,eagles_17_17,1
154,T6,2,0,64,All,pineapples,are,flowers,1,m,FALSE,752,21,5,2,6,2,1,57,20,33,23,18,32,high,pineapples,flowers,40,pineapples_40_40,1
154,T1,2,0,65,Some ,dinosaurs,are,reptiles,1,m,FALSE,1062,21,5,2,6,2,1,57,20,33,23,18,32,high,dinosaurs,reptiles,13,dinosaurs_13_13,0
154,T2,2,1,66,Some ,fish,are,salmons,1,c,TRUE,992,21,5,2,6,2,1,57,20,33,23,18,32,high,salmons,fish,45,salmons_45_45,1
154,T3,2,0,67,Some ,lilies,are,fruits,1,m,FALSE,864,21,5,2,6,2,1,57,20,33,23,18,32,high,lilies,fruits,29,lilies_29_29,1
154,T4,2,1,68,All,mosquitoes,are,insects,1,c,TRUE,3267,21,5,2,6,2,1,57,20,33,23,18,32,high,mosquitoes,insects,32,mosquitoes_32_32,1
154,T5,2,0,69,All,birds,are,owls,1,m,FALSE,785,21,5,2,6,2,1,57,20,33,23,18,32,high,owls,birds,35,owls_35_35,1
154,T6,2,0,70,All,strawberries,are,flowers,1,m,FALSE,755,21,5,2,6,2,1,57,20,33,23,18,32,high,strawberries,flowers,51,strawberries_51_51,1
154,T1,2,0,71,Some ,chameleons,are,reptiles,0,m,TRUE,693,21,5,2,6,2,1,57,20,33,23,18,32,high,chameleons,reptiles,8,chameleons_8_8,1
154,T2,2,1,72,Some ,fish,are,anchovies,1,c,TRUE,1212,21,5,2,6,2,1,57,20,33,23,18,32,high,anchovies,fish,2,anchovies_2_2,1
154,T3,2,0,73,Some ,hibiscuses,are,fruits,1,m,FALSE,833,21,5,2,6,2,1,57,20,33,23,18,32,high,hibiscuses,fruits,24,hibiscuses_24_24,1
154,T4,2,1,74,All,cockroaches,are,insects,0,c,FALSE,1751,21,5,2,6,2,1,57,20,33,23,18,32,high,cockroaches,insects,9,cockroaches_9_9,0
154,T5,2,0,75,All,birds,are,penguins,1,m,FALSE,1955,21,5,2,6,2,1,57,20,33,23,18,32,high,penguins,birds,39,penguins_39_39,1
154,T6,2,0,76,All,watermelons,are,flowers,1,m,FALSE,1284,21,5,2,6,2,1,57,20,33,23,18,32,high,watermelons,flowers,55,watermelons_55_55,1
154,T1,2,0,78,Some ,tortoises,are,reptiles,1,m,FALSE,1216,21,5,2,6,2,1,57,20,33,23,18,32,high,tortoises,reptiles,52,tortoises_52_52,0
154,T2,2,1,79,Some ,fish,are,eels,0,c,FALSE,2542,21,5,2,6,2,1,57,20,33,23,18,32,high,eels,fish,18,eels_18_18,0
154,T3,2,0,80,Some ,roses,are,fruits,1,m,FALSE,626,21,5,2,6,2,1,57,20,33,23,18,32,high,roses,fruits,44,roses_44_44,1
154,T4,2,1,81,All,grasshoppers,are,insects,0,c,FALSE,2370,21,5,2,6,2,1,57,20,33,23,18,32,high,grasshoppers,insects,22,grasshoppers_22_22,0
154,T5,2,0,82,All,birds,are,parrots,1,m,FALSE,982,21,5,2,6,2,1,57,20,33,23,18,32,high,parrots,birds,37,parrots_37_37,1
154,T6,2,0,83,All,papayas,are,flowers,1,m,FALSE,785,21,5,2,6,2,1,57,20,33,23,18,32,high,papayas,flowers,36,papayas_36_36,1
154,T1,2,0,84,Some ,lizards,are,reptiles,0,m,TRUE,849,21,5,2,6,2,1,57,20,33,23,18,32,high,lizards,reptiles,30,lizards_30_30,1
154,T2,2,1,85,Some ,fish,are,guppies,1,c,TRUE,1936,21,5,2,6,2,1,57,20,33,23,18,32,high,guppies,fish,23,guppies_23_23,1
154,T3,2,0,86,Some ,orchids,are,fruits,1,m,FALSE,1697,21,5,2,6,2,1,57,20,33,23,18,32,high,orchids,fruits,33,orchids_33_33,1
154,T4,2,1,87,All,ants,are,insects,0,c,FALSE,5131,21,5,2,6,2,1,57,20,33,23,18,32,high,ants,insects,3,ants_3_3,0
154,T5,2,0,88,All,birds,are,sparrows,1,m,FALSE,1378,21,5,2,6,2,1,57,20,33,23,18,32,high,sparrows,birds,49,sparrows_49_49,1
154,T6,2,0,89,All,grapes,are,flowers,1,m,FALSE,626,21,5,2,6,2,1,57,20,33,23,18,32,high,grapes,flowers,21,grapes_21_21,1
154,T1,2,0,90,Some ,crocodiles,are,reptiles,0,m,TRUE,1482,21,5,2,6,2,1,57,20,33,23,18,32,high,crocodiles,reptiles,11,crocodiles_11_11,1
154,T2,2,1,91,Some ,fish,are,piranha,1,c,TRUE,898,21,5,2,6,2,1,57,20,33,23,18,32,high,piranha,fish,41,piranha_41_41,1
154,T3,2,0,92,Some ,jasmines,are,fruits,1,m,FALSE,647,21,5,2,6,2,1,57,20,33,23,18,32,high,jasmines,fruits,26,jasmines_26_26,1
154,T4,2,1,93,All,caterpillars,are,insects,0,c,FALSE,3630,21,5,2,6,2,1,57,20,33,23,18,32,high,caterpillars,insects,7,caterpillars_7_7,0
154,T5,2,0,94,All,birds,are,ostriches,1,m,FALSE,1215,21,5,2,6,2,1,57,20,33,23,18,32,high,ostriches,birds,34,ostriches_34_34,1
154,T6,2,0,95,All,durians,are,flowers,1,m,FALSE,617,21,5,2,6,2,1,57,20,33,23,18,32,high,durians,flowers,16,durians_16_16,1
154,T1,2,0,97,Some ,iguanas,are,reptiles,0,m,TRUE,1864,21,5,2,6,2,1,57,20,33,23,18,32,high,iguanas,reptiles,25,iguanas_25_25,1
154,T2,2,1,98,Some ,fish,are,stingrays,0,c,FALSE,1569,21,5,2,6,2,1,57,20,33,23,18,32,high,stingrays,fish,50,stingrays_50_50,0
154,T3,2,0,99,Some ,tulips,are,fruits,1,m,FALSE,1328,21,5,2,6,2,1,57,20,33,23,18,32,high,tulips,fruits,53,tulips_53_53,1
154,T4,2,1,100,All,ladybugs,are,insects,1,c,TRUE,3800,21,5,2,6,2,1,57,20,33,23,18,32,high,ladybugs,insects,27,ladybugs_27_27,1
154,T5,2,0,101,All,birds,are,ducks,1,m,FALSE,739,21,5,2,6,2,1,57,20,33,23,18,32,high,ducks,birds,15,ducks_15_15,1
154,T6,2,0,102,All,coconuts,are,flowers,1,m,FALSE,878,21,5,2,6,2,1,57,20,33,23,18,32,high,coconuts,flowers,10,coconuts_10_10,1
154,T1,2,0,103,Some ,frogs,are,reptiles,1,m,FALSE,1840,21,5,2,6,2,1,57,20,33,23,18,32,high,frogs,reptiles,20,frogs_20_20,0
154,T2,2,1,104,Some ,fish,are,tuna,0,c,FALSE,1708,21,5,2,6,2,1,57,20,33,23,18,32,high,tuna,fish,54,tuna_54_54,0
154,T3,2,0,105,Some ,daisies,are,fruits,1,m,FALSE,789,21,5,2,6,2,1,57,20,33,23,18,32,high,daisies,fruits,12,daisies_12_12,1
154,T4,2,1,106,All,bees,are,insects,1,c,TRUE,2144,21,5,2,6,2,1,57,20,33,23,18,32,high,bees,insects,5,bees_5_5,1
154,T5,2,0,107,All,birds,are,flamingoes,1,m,FALSE,780,21,5,2,6,2,1,57,20,33,23,18,32,high,flamingoes,birds,19,flamingoes_19_19,1
154,T6,2,0,108,All,bananas,are,flowers,1,m,FALSE,632,21,5,2,6,2,1,57,20,33,23,18,32,high,bananas,flowers,4,bananas_4_4,1
154,T1,2,0,109,Some ,alligators,are,reptiles,0,m,TRUE,623,21,5,2,6,2,1,57,20,33,23,18,32,high,alligators,reptiles,1,alligators_1_1,1
154,T2,2,1,110,Some ,fish,are,sardines,1,c,TRUE,1495,21,5,2,6,2,1,57,20,33,23,18,32,high,sardines,fish,46,sardines_46_46,1
154,T3,2,0,111,Some ,rafflesias,are,fruits,1,m,FALSE,1368,21,5,2,6,2,1,57,20,33,23,18,32,high,rafflesias,fruits,43,rafflesias_43_43,1
154,T4,2,1,112,All,dragonflies,are,insects,1,c,TRUE,2701,21,5,2,6,2,1,57,20,33,23,18,32,high,dragonflies,insects,14,dragonflies_14_14,1
154,T5,2,0,113,All,birds,are,peacocks,1,m,FALSE,1570,21,5,2,6,2,1,57,20,33,23,18,32,high,peacocks,birds,38,peacocks_38_38,1
154,T6,2,0,114,All,mangos,are,flowers,1,m,FALSE,613,21,5,2,6,2,1,57,20,33,23,18,32,high,mangos,flowers,31,mangos_31_31,1
155,T1,1,0,2,Some ,sharks,are,fish,0,m,TRUE,961,22,2,5,6,2,1,82,27,32,24,34,38,low,sharks,fish,47,sharks_47_47,1
155,T2,1,1,3,Some ,flowers,are,lavender,1,c,TRUE,924,22,2,5,6,2,1,82,27,32,24,34,38,low,lavender,flowers,28,lavender_28_28,1
155,T3,1,0,4,Some ,butterflies,are,reptiles,1,m,FALSE,1165,22,2,5,6,2,1,82,27,32,24,34,38,low,butterflies,reptiles,6,butterflies_6_6,1
155,T4,1,1,5,All,eagles,are,birds,1,c,TRUE,1119,22,2,5,6,2,1,82,27,32,24,34,38,low,eagles,birds,17,eagles_17_17,1
155,T5,1,0,6,All,fruits,are,pineapples,0,m,TRUE,1081,22,2,5,6,2,1,82,27,32,24,34,38,low,pineapples,fruits,40,pineapples_40_40,0
155,T6,1,0,7,All,snakes,are,insects,1,m,FALSE,1315,22,2,5,6,2,1,82,27,32,24,34,38,low,snakes,insects,48,snakes_48_48,1
155,T1,1,0,8,Some ,salmons,are,fish,0,m,TRUE,1196,22,2,5,6,2,1,82,27,32,24,34,38,low,salmons,fish,45,salmons_45_45,1
155,T2,1,1,9,Some ,flowers,are,lilies,1,c,TRUE,1045,22,2,5,6,2,1,82,27,32,24,34,38,low,lilies,flowers,29,lilies_29_29,1
155,T3,1,0,10,Some ,mosquitoes,are,reptiles,1,m,FALSE,830,22,2,5,6,2,1,82,27,32,24,34,38,low,mosquitoes,reptiles,32,mosquitoes_32_32,1
155,T4,1,1,11,All,owls,are,birds,1,c,TRUE,988,22,2,5,6,2,1,82,27,32,24,34,38,low,owls,birds,35,owls_35_35,1
155,T5,1,0,12,All,fruits,are,strawberries,0,m,TRUE,799,22,2,5,6,2,1,82,27,32,24,34,38,low,strawberries,fruits,51,strawberries_51_51,0
155,T6,1,0,13,All,dinosaurs,are,insects,1,m,FALSE,937,22,2,5,6,2,1,82,27,32,24,34,38,low,dinosaurs,insects,13,dinosaurs_13_13,1
155,T1,1,0,14,Some ,anchovies,are,fish,0,m,TRUE,1199,22,2,5,6,2,1,82,27,32,24,34,38,low,anchovies,fish,2,anchovies_2_2,1
155,T2,1,1,15,Some ,flowers,are,hibiscuses,1,c,TRUE,1013,22,2,5,6,2,1,82,27,32,24,34,38,low,hibiscuses,flowers,24,hibiscuses_24_24,1
155,T3,1,0,16,Some ,cockroaches,are,reptiles,1,m,FALSE,981,22,2,5,6,2,1,82,27,32,24,34,38,low,cockroaches,reptiles,9,cockroaches_9_9,1
155,T4,1,1,17,All,penguins,are,birds,1,c,TRUE,2046,22,2,5,6,2,1,82,27,32,24,34,38,low,penguins,birds,39,penguins_39_39,1
155,T5,1,0,18,All,fruits,are,watermelons,0,m,TRUE,1666,22,2,5,6,2,1,82,27,32,24,34,38,low,watermelons,fruits,55,watermelons_55_55,0
155,T6,1,0,19,All,chameleons,are,insects,1,m,FALSE,753,22,2,5,6,2,1,82,27,32,24,34,38,low,chameleons,insects,8,chameleons_8_8,1
155,T1,1,0,21,Some ,eels,are,fish,1,m,FALSE,3069,22,2,5,6,2,1,82,27,32,24,34,38,low,eels,fish,18,eels_18_18,0
155,T2,1,1,22,Some ,flowers,are,roses,1,c,TRUE,1532,22,2,5,6,2,1,82,27,32,24,34,38,low,roses,flowers,44,roses_44_44,1
155,T3,1,0,23,Some ,grasshoppers,are,reptiles,1,m,FALSE,2219,22,2,5,6,2,1,82,27,32,24,34,38,low,grasshoppers,reptiles,22,grasshoppers_22_22,1
155,T4,1,1,24,All,parrots,are,birds,1,c,TRUE,1573,22,2,5,6,2,1,82,27,32,24,34,38,low,parrots,birds,37,parrots_37_37,1
155,T5,1,0,25,All,fruits,are,papayas,1,m,FALSE,1912,22,2,5,6,2,1,82,27,32,24,34,38,low,papayas,fruits,36,papayas_36_36,1
155,T6,1,0,26,All,tortoises,are,insects,1,m,FALSE,3123,22,2,5,6,2,1,82,27,32,24,34,38,low,tortoises,insects,52,tortoises_52_52,1
155,T1,1,0,27,Some ,guppies,are,fish,0,m,TRUE,3575,22,2,5,6,2,1,82,27,32,24,34,38,low,guppies,fish,23,guppies_23_23,1
155,T2,1,1,28,Some ,flowers,are,orchids,1,c,TRUE,2197,22,2,5,6,2,1,82,27,32,24,34,38,low,orchids,flowers,33,orchids_33_33,1
155,T3,1,0,29,Some ,ants,are,reptiles,1,m,FALSE,2238,22,2,5,6,2,1,82,27,32,24,34,38,low,ants,reptiles,3,ants_3_3,1
155,T4,1,1,30,All,sparrows,are,birds,1,c,TRUE,1777,22,2,5,6,2,1,82,27,32,24,34,38,low,sparrows,birds,49,sparrows_49_49,1
155,T5,1,0,31,All,fruits,are,grapes,1,m,FALSE,2723,22,2,5,6,2,1,82,27,32,24,34,38,low,grapes,fruits,21,grapes_21_21,1
155,T6,1,0,32,All,lizards,are,insects,0,m,TRUE,4213,22,2,5,6,2,1,82,27,32,24,34,38,low,lizards,insects,30,lizards_30_30,0
155,T1,1,0,33,Some ,piranha,are,fish,1,m,FALSE,4666,22,2,5,6,2,1,82,27,32,24,34,38,low,piranha,fish,41,piranha_41_41,0
155,T2,1,1,34,Some ,flowers,are,jasmines,1,c,TRUE,1834,22,2,5,6,2,1,82,27,32,24,34,38,low,jasmines,flowers,26,jasmines_26_26,1
155,T3,1,0,35,Some ,caterpillars,are,reptiles,1,m,FALSE,5053,22,2,5,6,2,1,82,27,32,24,34,38,low,caterpillars,reptiles,7,caterpillars_7_7,1
155,T4,1,1,36,All,ostriches,are,birds,1,c,TRUE,1017,22,2,5,6,2,1,82,27,32,24,34,38,low,ostriches,birds,34,ostriches_34_34,1
155,T5,1,0,37,All,fruits,are,durians,1,m,FALSE,4603,22,2,5,6,2,1,82,27,32,24,34,38,low,durians,fruits,16,durians_16_16,1
155,T6,1,0,38,All,crocodiles,are,insects,1,m,FALSE,3472,22,2,5,6,2,1,82,27,32,24,34,38,low,crocodiles,insects,11,crocodiles_11_11,1
155,T1,1,0,40,Some ,stingrays,are,fish,0,m,TRUE,5502,22,2,5,6,2,1,82,27,32,24,34,38,low,stingrays,fish,50,stingrays_50_50,1
155,T2,1,1,41,Some ,flowers,are,tulips,1,c,TRUE,1437,22,2,5,6,2,1,82,27,32,24,34,38,low,tulips,flowers,53,tulips_53_53,1
155,T3,1,0,42,Some ,ladybugs,are,reptiles,1,m,FALSE,4371,22,2,5,6,2,1,82,27,32,24,34,38,low,ladybugs,reptiles,27,ladybugs_27_27,1
155,T4,1,1,43,All,ducks,are,birds,1,c,TRUE,3027,22,2,5,6,2,1,82,27,32,24,34,38,low,ducks,birds,15,ducks_15_15,1
155,T5,1,0,44,All,fruits,are,coconuts,1,m,FALSE,3405,22,2,5,6,2,1,82,27,32,24,34,38,low,coconuts,fruits,10,coconuts_10_10,1
155,T6,1,0,45,All,iguanas,are,insects,1,m,FALSE,1407,22,2,5,6,2,1,82,27,32,24,34,38,low,iguanas,insects,25,iguanas_25_25,1
155,T1,1,0,46,Some ,tuna,are,fish,0,m,TRUE,4447,22,2,5,6,2,1,82,27,32,24,34,38,low,tuna,fish,54,tuna_54_54,1
155,T2,1,1,47,Some ,flowers,are,daisies,1,c,TRUE,2805,22,2,5,6,2,1,82,27,32,24,34,38,low,daisies,flowers,12,daisies_12_12,1
155,T3,1,0,48,Some ,bees,are,reptiles,1,m,FALSE,3146,22,2,5,6,2,1,82,27,32,24,34,38,low,bees,reptiles,5,bees_5_5,1
155,T4,1,1,49,All,flamingoes,are,birds,1,c,TRUE,2955,22,2,5,6,2,1,82,27,32,24,34,38,low,flamingoes,birds,19,flamingoes_19_19,1
155,T5,1,0,50,All,fruits,are,bananas,1,m,FALSE,2271,22,2,5,6,2,1,82,27,32,24,34,38,low,bananas,fruits,4,bananas_4_4,1
155,T6,1,0,51,All,frogs,are,insects,1,m,FALSE,1748,22,2,5,6,2,1,82,27,32,24,34,38,low,frogs,insects,20,frogs_20_20,1
155,T1,1,0,52,Some ,sardines,are,fish,0,m,TRUE,3444,22,2,5,6,2,1,82,27,32,24,34,38,low,sardines,fish,46,sardines_46_46,1
155,T2,1,1,53,Some ,flowers,are,rafflesias,1,c,TRUE,3119,22,2,5,6,2,1,82,27,32,24,34,38,low,rafflesias,flowers,43,rafflesias_43_43,1
155,T3,1,0,54,Some ,dragonflies,are,reptiles,1,m,FALSE,2395,22,2,5,6,2,1,82,27,32,24,34,38,low,dragonflies,reptiles,14,dragonflies_14_14,1
155,T4,1,1,55,All,peacocks,are,birds,1,c,TRUE,2856,22,2,5,6,2,1,82,27,32,24,34,38,low,peacocks,birds,38,peacocks_38_38,1
155,T5,1,0,56,All,fruits,are,mangos,1,m,FALSE,1406,22,2,5,6,2,1,82,27,32,24,34,38,low,mangos,fruits,31,mangos_31_31,1
155,T6,1,0,57,All,alligators,are,insects,1,m,FALSE,3058,22,2,5,6,2,1,82,27,32,24,34,38,low,alligators,insects,1,alligators_1_1,1
156,T1,1,0,59,Some ,lavender,are,flowers,0,m,TRUE,2035,23,8,1,7,3,4,60,16,36,21,33,37,low,lavender,flowers,28,lavender_28_28,1
156,T2,1,1,60,Some ,insects,are,butterflies,1,c,TRUE,1805,23,8,1,7,3,4,60,16,36,21,33,37,low,butterflies,insects,6,butterflies_6_6,1
156,T3,1,0,61,Some ,eagles,are,fish,1,m,FALSE,2706,23,8,1,7,3,4,60,16,36,21,33,37,low,eagles,fish,17,eagles_17_17,1
156,T4,1,1,62,All,pineapples,are,fruits,0,c,FALSE,2152,23,8,1,7,3,4,60,16,36,21,33,37,low,pineapples,fruits,40,pineapples_40_40,0
